metric_name,metric_value,metric_source,metric_schema,observation_level,episode_index,source_line_start,source_line_end,trajectory_id,benchmark,base_model,harness_family,agent_model,batch_id,configuration_id,checkpoint_reference,evaluation_sample_size,metric_value_raw,source_reference,normalized_progress
by_axis.accuracy,0.0921603830041891,metrics.json,top_level_metrics,final_only,5,,,c37430546ccb4de54898,HealthBench,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run3,opencode_opencode_gemini-3.1-pro_10h_run3::HealthBench::Qwen3-1.7B-Base,,,0.0921603830041891,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run3/healthbench_Qwen_Qwen3-1.7B-Base_16872017/metrics.json,1.0
accuracy,0.40853658536585363,metrics.json,top_level_metrics,final_only,10,,,c379a7fe303adb19b6a2,HumanEval,Qwen3-1.7B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.40853658536585363,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/humaneval_Qwen_Qwen3-1.7B-Base_17134433/metrics.json,1.0
accuracy,0.6603487490523123,metrics.json,top_level_metrics,final_only,10,,,c3d185eab3e78e8245f4,GSM8K,Gemma-3-4B-PT,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run3,claude_non_api_claude-opus-4-7_10h_run3::GSM8K::Gemma-3-4B-PT,,,0.6603487490523123,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run3/gsm8k_google_gemma-3-4b-pt_17127053/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,5,,,c3de83cd5f7a3357399e,AIME 2025,Gemma-3-4B-PT,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/aime2025_google_gemma-3-4b-pt_16868086/metrics.json,1.0
accuracy,0.31097560975609756,metrics.json,top_level_metrics,final_only,5,,,c3e6becc702e0670d6f6,HumanEval,Qwen3-4B-Base,OpenCode,GLM-5,opencode_zai_glm-5_10h_run2,opencode_zai_glm-5_10h_run2::HumanEval::Qwen3-4B-Base,,,0.31097560975609756,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/humaneval_Qwen_Qwen3-4B-Base_16853244/metrics.json,1.0
accuracy,1.0,metrics.json,top_level_metrics,final_only,11,,,c3f5772bd8a851ca3e4b,BFCL,Qwen3-4B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_reprompt_gpt-5.4_10h,codex_non_api_high_reprompt_gpt-5.4_10h::BFCL::Qwen3-4B-Base,,,1.0,data/PostTrainBench-Trajectories/codex_non_api_high_reprompt_gpt-5.4_10h/bfcl_Qwen_Qwen3-4B-Base_17056861/metrics.json,1.0
accuracy,0.1929344950909022,metrics.json,top_level_metrics,final_only,0,,,c3fdabd4d25c14a475a4,HealthBench,Qwen3-4B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run3,glmx_glm-5.2-preview_1m__10h_run3::HealthBench::Qwen3-4B-Base,,,0.1929344950909022,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_Qwen_Qwen3-4B-Base_17345093/metrics.json,1.0
by_axis.accuracy,0.2965290245362059,metrics.json,top_level_metrics,final_only,0,,,c3fdabd4d25c14a475a4,HealthBench,Qwen3-4B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run3,glmx_glm-5.2-preview_1m__10h_run3::HealthBench::Qwen3-4B-Base,,,0.2965290245362059,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/healthbench_Qwen_Qwen3-4B-Base_17345093/metrics.json,1.0
accuracy,0.3074656188605108,metrics.json,top_level_metrics,final_only,8,,,c40b56a87b6c5bc5858c,ArenaHardWriting,Gemma-3-4B-PT,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::ArenaHardWriting::Gemma-3-4B-PT,,,0.3074656188605108,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/arenahardwriting_google_gemma-3-4b-pt_16873480/metrics.json,1.0
accuracy,0.8170731707317073,metrics.json,top_level_metrics,final_only,0,,,c4b4dd465d3511d7dd11,HumanEval,Qwen3-4B-Base,GLM-X,GLM-5.2 Preview,glmx_glm-5.2-preview_1m__10h_run3,glmx_glm-5.2-preview_1m__10h_run3::HumanEval::Qwen3-4B-Base,,,0.8170731707317073,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run3/humaneval_Qwen_Qwen3-4B-Base_17345092/metrics.json,1.0
accuracy,0.05416019241600917,metrics.json,top_level_metrics,final_only,2,,,c4da5f1559435e09f650,HealthBench,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::HealthBench::Qwen3-4B-Base,,,0.05416019241600917,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/healthbench_Qwen_Qwen3-4B-Base_16853238/metrics.json,1.0
by_axis.accuracy,0.18402154398563733,metrics.json,top_level_metrics,final_only,2,,,c4da5f1559435e09f650,HealthBench,Qwen3-4B-Base,OpenCode,Kimi K2.5,opencode_opencode_kimi-k2.5_10h_run1,opencode_opencode_kimi-k2.5_10h_run1::HealthBench::Qwen3-4B-Base,,,0.18402154398563733,data/PostTrainBench-Trajectories/opencode_opencode_kimi-k2.5_10h_run1/healthbench_Qwen_Qwen3-4B-Base_16853238/metrics.json,1.0
accuracy,0.6463414634146342,metrics.json,top_level_metrics,final_only,7,,,c4f6ad127464889465da,HumanEval,Qwen3-4B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run1,opencode_opencode_gemini-3.1-pro_10h_run1::HumanEval::Qwen3-4B-Base,,,0.6463414634146342,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run1/humaneval_Qwen_Qwen3-4B-Base_16868457/metrics.json,1.0
accuracy,0.5435936315390447,metrics.json,top_level_metrics,final_only,8,,,c51755a751f0aa40ec82,GSM8K,Qwen3-1.7B-Base,OpenCode,Gemini 3.1 Pro,opencode_opencode_gemini-3.1-pro_10h_run2,opencode_opencode_gemini-3.1-pro_10h_run2::GSM8K::Qwen3-1.7B-Base,,,0.5435936315390447,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16863748/metrics.json,1.0
accuracy,0.5121951219512195,metrics.json,top_level_metrics,final_only,3,,,c55ecbd7e0f2568cf752,HumanEval,Gemma-3-4B-PT,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run1,codex_non_api_xhigh_gpt-5.5_10h_run1::HumanEval::Gemma-3-4B-PT,,,0.5121951219512195,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run1/humaneval_google_gemma-3-4b-pt_17134179/metrics.json,1.0
accuracy,0.36585365853658536,metrics.json,top_level_metrics,final_only,2,,,c58297d68790f407c3ce,HumanEval,Qwen3-1.7B-Base,Claude,Claude Sonnet 4.6,claude_non_api_claude-sonnet-4-6_10h,claude_non_api_claude-sonnet-4-6_10h::HumanEval::Qwen3-1.7B-Base,,,0.36585365853658536,data/PostTrainBench-Trajectories/claude_non_api_claude-sonnet-4-6_10h/humaneval_Qwen_Qwen3-1.7B-Base_16862483/metrics.json,1.0
accuracy,0.7466666666666667,task/eval_results_v8_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.7466666666666667,task/eval_results_v8_full.json,1.0
accuracy,0.85,task/eval_results_v3_quick.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.85,task/eval_results_v3_quick.json,1.0
accuracy,0.62,task/eval_results_v5_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.62,task/eval_results_v5_full.json,1.0
accuracy,0.5466666666666666,task/eval_results_v3_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.5466666666666666,task/eval_results_v3_full.json,1.0
accuracy,0.5866666666666667,task/eval_results_v4_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.5866666666666667,task/eval_results_v4_full.json,1.0
accuracy,0.85,task/eval_results_v4_quick.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.85,task/eval_results_v4_quick.json,1.0
accuracy,0.49333333333333335,task/eval_results_v2_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.49333333333333335,task/eval_results_v2_full.json,1.0
accuracy,0.6466666666666666,task/eval_results_v7_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.6466666666666666,task/eval_results_v7_full.json,1.0
accuracy,0.65,task/eval_results_v2_quick.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.65,task/eval_results_v2_quick.json,1.0
accuracy,0.3,task/eval_results_v1.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.3,task/eval_results_v1.json,1.0
accuracy,0.85,task/eval_results_v5_quick.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.85,task/eval_results_v5_quick.json,1.0
accuracy,0.6466666666666666,task/eval_results_v6_full.json,workspace_json,intermediate,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.6466666666666666,task/eval_results_v6_full.json,1.0
accuracy,0.7134146341463414,metrics.json,top_level_metrics,final_only,9,,,c582fd71355562d2ba28,HumanEval,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1::HumanEval::Qwen3-1.7B-Base,,,0.7134146341463414,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/humaneval_Qwen_Qwen3-1.7B-Base_16855823/metrics.json,1.0
accuracy,0.29464285714285715,metrics.json,top_level_metrics,final_only,3,,,c5cd7ad797197e3e1081,GPQA Main,Gemma-3-4B-PT,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::GPQA Main::Gemma-3-4B-PT,,,0.29464285714285715,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/gpqamain_google_gemma-3-4b-pt_16935888/metrics.json,1.0
accuracy,0.15178571428571427,metrics.json,top_level_metrics,final_only,5,,,c6209d127d40db491cc8,GPQA Main,SmolLM3-3B-Base,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::GPQA Main::SmolLM3-3B-Base,,,0.15178571428571427,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_16796134/metrics.json,1.0
accuracy,1.0,metrics.json,top_level_metrics,final_only,0,,,c622ecfbeed38d941175,BFCL,SmolLM3-3B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_reprompt_gpt-5.5_10h,codex_non_api_xhigh_reprompt_gpt-5.5_10h::BFCL::SmolLM3-3B-Base,,,1.0,data/PostTrainBench-Trajectories/codex_non_api_xhigh_reprompt_gpt-5.5_10h/bfcl_HuggingFaceTB_SmolLM3-3B-Base_17138226/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,4,,,c6405e2d42d75ef3de85,AIME 2025,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run1,codex_non_api_gpt-5.3-codex_10h_run1::AIME 2025::Qwen3-4B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run1/aime2025_Qwen_Qwen3-4B-Base_16851461/metrics.json,1.0
accuracy,0.016423357664233577,metrics.json,top_level_metrics,final_only,6,,,c6a53618e40d8d2bf1ba,ArenaHardWriting,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::ArenaHardWriting::Qwen3-1.7B-Base,,,0.016423357664233577,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/arenahardwriting_Qwen_Qwen3-1.7B-Base_16852568/metrics.json,1.0
accuracy,0.14508928571428573,metrics.json,top_level_metrics,final_only,0,,,c70a3b770768063cc82e,GPQA Main,Qwen3-1.7B-Base,OpenCode,MiniMax M2.1,opencode_opencode_minimax-m2.1-free_10h,opencode_opencode_minimax-m2.1-free_10h::GPQA Main::Qwen3-1.7B-Base,,,0.14508928571428573,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.1-free_10h/gpqamain_Qwen_Qwen3-1.7B-Base_16788661/metrics.json,1.0
accuracy,0.99,metrics.json,top_level_metrics,final_only,1,,,c70fe4e8d63d6c18fe36,BFCL,Qwen3-1.7B-Base,Codex,GPT-5.5 Codex,codex_non_api_xhigh_gpt-5.5_10h_run2,codex_non_api_xhigh_gpt-5.5_10h_run2::BFCL::Qwen3-1.7B-Base,,,0.99,data/PostTrainBench-Trajectories/codex_non_api_xhigh_gpt-5.5_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_17135757/metrics.json,1.0
accuracy,0.83,metrics.json,top_level_metrics,final_only,2,,,c7deaf85fac872e850c7,BFCL,Gemma-3-4B-PT,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run3,codex_non_api_gpt-5.3-codex_10h_run3::BFCL::Gemma-3-4B-PT,,,0.83,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run3/bfcl_google_gemma-3-4b-pt_16845653/metrics.json,1.0
accuracy,0.3813495072024261,metrics.json,top_level_metrics,final_only,5,,,c7ff2a60936d7ae971f9,GSM8K,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run2,claude_non_api_claude-opus-4-6_1m__10h_run2::GSM8K::SmolLM3-3B-Base,,,0.3813495072024261,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/gsm8k_HuggingFaceTB_SmolLM3-3B-Base_16961440/metrics.json,1.0
accuracy,0.5548780487804879,metrics.json,top_level_metrics,final_only,0,,,c857a6187ccb3f0d868e,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.8,claude_non_api_claude-opus-4-8_10h_run1,claude_non_api_claude-opus-4-8_10h_run1::HumanEval::SmolLM3-3B-Base,,,0.5548780487804879,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run1/humaneval_HuggingFaceTB_SmolLM3-3B-Base_17309971/metrics.json,1.0
accuracy,0.2751345453117862,task/round3_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.2751345453117862,task/round3_results.json,1.0
accuracy,0.20533441632432814,task/round2_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.20533441632432814,task/round2_results.json,1.0
accuracy,0.14477942628328783,task/round1_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.14477942628328783,task/round1_results.json,1.0
accuracy,0.22580532562707586,task/final_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.22580532562707586,task/final_results.json,1.0
accuracy,0.22985492894612003,metrics.json,top_level_metrics,final_only,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.22985492894612003,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/healthbench_google_gemma-3-4b-pt_16855797/metrics.json,1.0
by_axis.accuracy,0.5299539170506913,task/round3_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.5299539170506913,task/round3_results.json,1.0
by_axis.accuracy,0.5483870967741935,task/round2_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.5483870967741935,task/round2_results.json,1.0
by_axis.accuracy,0.2488479262672811,task/round1_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.2488479262672811,task/round1_results.json,1.0
by_axis.accuracy,0.28545780969479356,task/final_results.json,workspace_json,intermediate,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.28545780969479356,task/final_results.json,1.0
by_axis.accuracy,0.2965290245362059,metrics.json,top_level_metrics,final_only,4,,,c8763176f284f5ef9a55,HealthBench,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2::HealthBench::Gemma-3-4B-PT,,,0.2965290245362059,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/healthbench_google_gemma-3-4b-pt_16855797/metrics.json,1.0
accuracy,0.96,metrics.json,top_level_metrics,final_only,5,,,c8c2d4f8f3b120e3c429,BFCL,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run3,claude_non_api_claude-opus-4-6_1m__10h_run3::BFCL::Qwen3-4B-Base,,,0.96,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run3/bfcl_Qwen_Qwen3-4B-Base_16961785/metrics.json,1.0
accuracy,0.021354933726067747,metrics.json,top_level_metrics,final_only,4,,,c8c860a123171cd35a6d,ArenaHardWriting,Qwen3-4B-Base,Codex,GPT-5.3 Codex,codex_non_api_gpt-5.3-codex_10h_run3,codex_non_api_gpt-5.3-codex_10h_run3::ArenaHardWriting::Qwen3-4B-Base,,,0.021354933726067747,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16845659/metrics.json,1.0
accuracy,0.20374015748031496,metrics.json,top_level_metrics,final_only,3,,,c8fd5fbb5f110a978afb,ArenaHardWriting,SmolLM3-3B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run3,codex_non_api_high_gpt-5.4_10h_run3::ArenaHardWriting::SmolLM3-3B-Base,,,0.20374015748031496,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run3/arenahardwriting_HuggingFaceTB_SmolLM3-3B-Base_16936777/metrics.json,1.0
accuracy,0.84,metrics.json,top_level_metrics,final_only,6,,,c91d2d0d2293a44a61a0,BFCL,Qwen3-1.7B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run2,codex_non_api_high_gpt-5.4_10h_run2::BFCL::Qwen3-1.7B-Base,,,0.84,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run2/bfcl_Qwen_Qwen3-1.7B-Base_16935738/metrics.json,1.0
accuracy,0.1391941391941392,metrics.json,top_level_metrics,final_only,11,,,c92715d6498b09655b26,ArenaHardWriting,Gemma-3-4B-PT,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run3,claude_non_api_claude-opus-4-6_1m__10h_run3::ArenaHardWriting::Gemma-3-4B-PT,,,0.1391941391941392,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run3/arenahardwriting_google_gemma-3-4b-pt_16951588/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,0,,,c9420795e5440ad342a2,AIME 2025,SmolLM3-3B-Base,Codex,GPT-5.4 Codex,codex_non_api_high_gpt-5.4_10h_run2,codex_non_api_high_gpt-5.4_10h_run2::AIME 2025::SmolLM3-3B-Base,,,0.0,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.4_10h_run2/aime2025_HuggingFaceTB_SmolLM3-3B-Base_16935802/metrics.json,1.0
accuracy,0.25892857142857145,metrics.json,top_level_metrics,final_only,1,,,c94ab8096eb0bdd39162,GPQA Main,SmolLM3-3B-Base,Claude,Claude Opus 4.7,claude_non_api_claude-opus-4-7_10h_run3,claude_non_api_claude-opus-4-7_10h_run3::GPQA Main::SmolLM3-3B-Base,,,0.25892857142857145,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-7_10h_run3/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17131446/metrics.json,1.0
accuracy,0.25223214285714285,metrics.json,top_level_metrics,final_only,9,,,c9df0c527fdf9044f2ef,GPQA Main,Qwen3-1.7B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run2,claude_non_api_claude-opus-4-6_1m__10h_run2::GPQA Main::Qwen3-1.7B-Base,,,0.25223214285714285,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run2/gpqamain_Qwen_Qwen3-1.7B-Base_16962952/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,3,,,c9e40ef6d87301db62b6,AIME 2025,Qwen3-1.7B-Base,OpenCode,Claude Opus 4.5,opencode_anthropic_claude-opus-4-5_10h,opencode_anthropic_claude-opus-4-5_10h::AIME 2025::Qwen3-1.7B-Base,,,0.0,data/PostTrainBench-Trajectories/opencode_anthropic_claude-opus-4-5_10h/aime2025_Qwen_Qwen3-1.7B-Base_16804339/metrics.json,1.0
accuracy,0.98,metrics.json,top_level_metrics,final_only,0,,,ca22e3135bb9a88c29d2,BFCL,Qwen3-4B-Base,Claude,Claude Opus 4.8,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1::BFCL::Qwen3-4B-Base,,,0.98,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/bfcl_Qwen_Qwen3-4B-Base_17315098/metrics.json,1.0
accuracy,0.43902439024390244,metrics.json,top_level_metrics,final_only,18,,,ca6d75b69e1786b64e2e,HumanEval,SmolLM3-3B-Base,Claude,Claude Opus 4.6,claude_non_api_claude-opus-4-6_1m__10h_run1,claude_non_api_claude-opus-4-6_1m__10h_run1::HumanEval::SmolLM3-3B-Base,,,0.43902439024390244,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-6_1m__10h_run1/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16959239/metrics.json,1.0
accuracy,0.20151521087260993,metrics.json,top_level_metrics,final_only,9,,,cacf6771a66ff83399d6,HealthBench,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::HealthBench::Qwen3-4B-Base,,,0.20151521087260993,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/healthbench_Qwen_Qwen3-4B-Base_16852436/metrics.json,1.0
by_axis.accuracy,0.28545780969479356,metrics.json,top_level_metrics,final_only,9,,,cacf6771a66ff83399d6,HealthBench,Qwen3-4B-Base,Claude,Claude Opus 4.6,claude_claude-opus-4-6_10h_run3,claude_claude-opus-4-6_10h_run3::HealthBench::Qwen3-4B-Base,,,0.28545780969479356,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run3/healthbench_Qwen_Qwen3-4B-Base_16852436/metrics.json,1.0
accuracy,0.0,metrics.json,top_level_metrics,final_only,7,,,cb61566e5123eaa033fc,AIME 2025,Gemma-3-4B-PT,OpenCode,MiniMax M2.1,opencode_opencode_minimax-m2.1-free_10h,opencode_opencode_minimax-m2.1-free_10h::AIME 2025::Gemma-3-4B-PT,,,0.0,data/PostTrainBench-Trajectories/opencode_opencode_minimax-m2.1-free_10h/aime2025_google_gemma-3-4b-pt_16788625/metrics.json,1.0
